elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
PU_Tata_Ruang,7) Penyediaan bangunan pengaman pantai,,,,,,,,,,,,
PU_Tata_Ruang,8) Panjang garis pantai pada wilayah sungai kewenangan kabupaten/kota yang berisiko abrasi terhadap sar,,,,,,,,,,,,
PU_Tata_Ruang,9) Status Mutu Air *,,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah Rumah Tangga Menggunakan Sumur Terlindungi(Rumah Tangga),"SPAM bukan jaringan perpipaan (sumur, penangkap mata air, dsb) terlindungi berarti SPAM yang dibangun dengan mengacu pada ketentuan teknis yang berlaku dan melalui ataupun tanpa proses pengolahan serta memenuhi persyaratan kualitas air minum sesuai persyaratan kualitas berdasarkan peraturan menteri yang menyelenggarakan urusan pemerintahan di bidang kesehatan",,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah Rumah Tangga Menggunakan Mata Air Terlindungi(Rumah Tangga),"SPAM bukan jaringan perpipaan (sumur, penangkap mata air, dsb) terlindungi berarti SPAM yang dibangun dengan mengacu pada ketentuan teknis yang berlaku dan melalui ataupun tanpa proses pengolahan serta memenuhi persyaratan kualitas air minum sesuai persyaratan kualitas berdasarkan peraturan menteri yang menyelenggarakan urusan pemerintahan di bidang kesehatan",,,,,,,,,,,
PU_Tata_Ruang,3) Jumlah Rumah Tangga Menggunakan Hidran Umum dan Keran Umum(Rumah Tangga),,,,,,,,,,,,
PU_Tata_Ruang,4) Jumlah Rumah Tangga yang Telah Memperbaiki/Meningkatkan Mutu/Kualitas Sumber Air Minumnya dengan Ini,,,,,,,,,,,,
PU_Tata_Ruang,5) Jumlah Rumah Tangga yang Sumber Airnya dipantau Mutu/Kualitasnya(Rumah Tangga),,,,,,,,,,,,
PU_Tata_Ruang,10) Sistem Penyediaan Air Minum (SPAM) di Wilayah Kab./Kota *,,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah Desa yang Mengalami Sumber Airnya Kering (Rawan Air)(Desa),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah Desa yang Telah Memiliki Penyediaan Air Melalui Perpipaan (SPAM)(Desa),,,,,,,,,,,,
PU_Tata_Ruang,11) Dana APBD Kab./Kota untuk SPAM *,,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah Dana Tahun Berjalan untuk PDAM/UPTD dalam Penyertaan Modal(Rupiah),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah Dana APBD Kab./Kota untuk Membangun SPAM di Desa/Kelurahan(Rupiah),,,,,,,,,,,,
PU_Tata_Ruang,12) Sampah *,,,,,,,,,,,,
PU_Tata_Ruang,1) Sistem Penanganan Persampahan Skala Regional(KK),,,,,,,,,,,,
PU_Tata_Ruang,2) Sistem Penanganan Persampahan Skala Kota(KK),,,,,,,,,,,,
PU_Tata_Ruang,3) Sistem Penanganan Persampahan Skala Kawasan(KK),,,,,,,,,,,,
PU_Tata_Ruang,4) Sistem Penanganan Persampahan Skala Khusus(KK),,,,,,,,,,,,
PU_Tata_Ruang,13) Penyediaan fasilitas pengelolaan air limbah domestik pada sistem pengelolaan air limbah *,,,,,,,,,,,,
PU_Tata_Ruang,1) Sistem Pengolahan Air Limbah Skala Regional(KK),,,,,,,,,,,,
PU_Tata_Ruang,2) Sistem Pengolahan Air Limbah Skala Kota(KK),,,,,,,,,,,,
PU_Tata_Ruang,3) Sistem Pengolahan Air Limbah Skala Kawasan(KK),,,,,,,,,,,,
PU_Tata_Ruang,4) Sistem Pengolahan Air Limbah Skala Khusus(KK),,,,,,,,,,,,
PU_Tata_Ruang,14) Drainase *,,,,,,,,,,,,
PU_Tata_Ruang,1) Sistem Pengelolaan Drainase Kawasan/Lingkungan(Ha),,,,,,,,,,,,
PU_Tata_Ruang,15) Perencanaan infrastruktur permukiman*,Perencanaan infrastruktur permukiman adalah suatu proses perencanaan peningkatan keterpaduan infrastuktur permukiman di kawasan perkotaan dan kawasan perdesaan,,,,,,,,,,,
PU_Tata_Ruang,1) Tersusunnya dokumen rencana kawasan permukiman(Tersedia/tidak tersedia),,,,,,,,,,,,
PU_Tata_Ruang,2) Luas permukiman yang direncanakan infrastruktur permukiman(Hektar),,,,,,,,,,,,
PU_Tata_Ruang,3) Jumlah permukiman yang direncanakan infrastruktur permukiman(Kawasan),,,,,,,,,,,,
PU_Tata_Ruang,16) Pembangunan infrastruktur permukiman perkotaan*,Pembangunan infrastruktur permukiman perkotaan adalah proses pelaksanaan konstruksi untuk mewujudkan infrastruktur permukiman sesuai dengan rencana kawasan permukiman di kawasan perkotaan,,,,,,,,,,,
PU_Tata_Ruang,1) Luas permukiman perkotaan yang sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Hektar),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah permukiman perkotaan yang sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Kawasan),,,,,,,,,,,,
PU_Tata_Ruang,3) Luas permukiman perkotaan yang tidak sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Hektar),,,,,,,,,,,,
PU_Tata_Ruang,4) Jumlah permukiman perkotaan yang tidak sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Kawas,,,,,,,,,,,,
PU_Tata_Ruang,5) Jumlah kepala keluarga pada permukiman perkotaan yang sesuai dengan rencana tata ruang wilayah Kota/,,,,,,,,,,,,
PU_Tata_Ruang,6) Jumlah kepala keluarga pada permukiman perkotaan yang tidak sesuai dengan rencana tata ruang wilayah,,,,,,,,,,,,
PU_Tata_Ruang,7) Jumlah jiwa pada permukiman perkotaan yang tidak sesuai dengan rencana tata ruang wilayah Kota/Kabup,,,,,,,,,,,,
PU_Tata_Ruang,8) Jumlah jiwa pada permukiman perkotaan yang sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(J,,,,,,,,,,,,
PU_Tata_Ruang,17) Pemeliharaan infrastruktur permukiman perkotaan*,Pemeliharaan infrastruktur permukiman perkotaan suatu proses untuk menjaga fungsi infrastuktur permukiman yang dapat berfungsi secara baik dan berkelanjutan di kawasan permukiman perkotaan,,,,,,,,,,,
PU_Tata_Ruang,1) Luas kawasan permukiman perkotaan terbangun infrastruktur permukiman yang dilaksanakan pemeliharaan(,,,,,,,,,,,,
PU_Tata_Ruang,2) Luas kawasan permukiman perkotaan terbangun infrastruktur permukiman yang tidak dilaksanakan pemelih,,,,,,,,,,,,
PU_Tata_Ruang,18) Pembangunan infrastruktur permukiman perdesaan*,Pembangunan infrastruktur permukiman perkotaan adalah proses pelaksanaan konstruksi untuk mewujudkan infrastruktur permukiman sesuai dengan rencana kawasan permukiman di kawasan permukiman perkotaan,,,,,,,,,,,
PU_Tata_Ruang,1) Luas permukiman perdesaan yang sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Hektar),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah permukiman perdesaan yang sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Kawasan),,,,,,,,,,,,
PU_Tata_Ruang,3) Luas permukiman perdesaan yang tidak sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Hektar),,,,,,,,,,,,
PU_Tata_Ruang,4) Jumlah permukiman perdesaan yang tidak sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(Kawas,,,,,,,,,,,,
PU_Tata_Ruang,5) Jumlah kepala keluarga pada permukiman perdesaan yang sesuai dengan rencana tata ruang wilayah Kota/,,,,,,,,,,,,
PU_Tata_Ruang,6) Jumlah kepala keluarga pada permukiman perdesaan yang tidak sesuai dengan rencana tata ruang wilayah,,,,,,,,,,,,
PU_Tata_Ruang,7) Jumlah jiwa pada permukiman perdesaan yang tidak sesuai dengan rencana tata ruang wilayah Kota/Kabup,,,,,,,,,,,,
PU_Tata_Ruang,8) Jumlah jiwa pada permukiman perdesaan yang sesuai dengan rencana tata ruang wilayah Kota/Kabupaten(J,,,,,,,,,,,,
PU_Tata_Ruang,19) Pemeliharaan infrastruktur permukiman perdesaan *,Pemeliharaan infrastruktur permukiman perkotaan suatu proses untuk menjaga fungsi infrastuktur permukiman yang dapat berfungsi secara baik dan berkelanjutan di kawasan permukiman perkotaan,,,,,,,,,,,
PU_Tata_Ruang,1) Luas kawasan permukiman perdesaan terbangun infrastruktur permukiman yang dilaksanakan pemeliharaan(,,,,,,,,,,,,
PU_Tata_Ruang,2) Luas kawasan permukiman perdesaan terbangun infrastruktur permukiman yang dilaksanakan pemeliharaan(,,,,,,,,,,,,
PU_Tata_Ruang,20) Pelayanan Izin Mendirikan Bangunan *,,,,,,,,,,,,
PU_Tata_Ruang,1) Rata-rata pengajuan IMB per tahun dalam lima tahun terakhir(Unit Bangunan),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah bangunan gedung yang telah terbit IMB(Unit Bangunan),,,,,,,,,,,,
PU_Tata_Ruang,21) Penertiban Sertifikat laik fungsi bangunan gedung *,,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah bangunan ber-IMB yang telah terbit SLF(Unit Bangunan),,,,,,,,,,,,
PU_Tata_Ruang,22) Penyelenggaraan penataan bangunan dan lingkungan *,,,,,,,,,,,,
PU_Tata_Ruang,1) Penyusunan RTBL (Rencana Tata Bangunan Dan Lingkungan)(Dokumen),Dokumen RTBL yang disahkan Bupati/Walikota,,,,,,,,,,,
PU_Tata_Ruang,23) Panjang Jalan Berdasarkan Status/ Kelas*,,,,,,,,,,,,
PU_Tata_Ruang,1) Jalan Nasional (Km),,,,,,,,,,,,
PU_Tata_Ruang,2) Jalan Propinsi (Km),,,,,,,,,,,,
PU_Tata_Ruang,3) Jalan Kabupaten/Kota (Km),,,,,,,,,,,,
PU_Tata_Ruang,4) Jalan Desa/Lokal (Km),,,,,,,,,,,,
PU_Tata_Ruang,5) Jalan Tol (Km),,,,,,,,,,,,
PU_Tata_Ruang,24) Panjang Jalan Berdasarkan Kondisi *,,,,,,,,,,,,
PU_Tata_Ruang,1) Kondisi Baik (Km),,,,,,,,,,,,
PU_Tata_Ruang,2) Kondisi Sedang(Km),,,,,,,,,,,,
PU_Tata_Ruang,3) Kondisi Rusak Ringan (Km),,,,,,,,,,,,
PU_Tata_Ruang,4) Kondisi Rusak Berat (Km),,,,,,,,,,,,
PU_Tata_Ruang,29) Jumlah Jembatan di masing2 Status Jalan *,,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah jembatan di jalan Nasional(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah Jembatan di Jalan Propinsi(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,3) Jumlah Jembatan di Jalan Kabupaten/Kota(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,4) Jumlah Jembatan di Jalan Desa(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,30) Kondisi Jembatan di masing2 Status Jalan*,,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah jembatan dengan Kondisi Baik(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah Jembatan dengan Kondisi Sedang(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,3) Jumlah Jembatan dengan Kondisi Rusak Ringan(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,4) Jumlah Jembatan dengan Kondisi Rusak Berat(Jbt),,,,,,,,,,,,
PU_Tata_Ruang,31) Penyelenggaraan pelatihan *,,,,,,,,,,,,
PU_Tata_Ruang,1) Pelatihan tenaga ahli konstruksi(Paket),,,,,,,,,,,,
PU_Tata_Ruang,2) Pelatihan tenaga terampil konstruksi(Paket),,,,,,,,,,,,
PU_Tata_Ruang,32) Sistem informasi jasa konstruksi *,,,,,,,,,,,,
PU_Tata_Ruang,1) Penyelenggaran 7 Layanan Informasi Jasa Konstruksi(%),,,,,,,,,,,,
PU_Tata_Ruang,33) Penerbitan izin usaha jasa konstruksi *,,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah rata-rata izin usaha jasa konstruksi pertahun dalam lima tahun terakhir(Jumlah IUJK),,,,,,,,,,,,
PU_Tata_Ruang,"34) Pengawasan tertib usaha, tertib penyelenggaraan dan tertib pemanfaatan jasa konstruksi. *",,,,,,,,,,,,
PU_Tata_Ruang,"1) Penyediaan layanan tertib usaha, tertib penyelengaraan dan tertib pemanfaatan jasa konstruksi.(%)",,,,,,,,,,,,
PU_Tata_Ruang,1) Pola Ruang,,,,,,,,,,,,
PU_Tata_Ruang,1) Luas Kawasan Lindung **(Ha ),,,,,,,,,,,,
PU_Tata_Ruang,1) Hutan(Ha),,,,,,,,,,,,
PU_Tata_Ruang,2) Bukan Hutan(Ha),,,,,,,,,,,,
PU_Tata_Ruang,2) Kawasan Permukiman,,,,,,,,,,,,
PU_Tata_Ruang,1) Luas Kawasan Permukiman(Ha),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah Kawasan Permukiman Penduduk(Kawasan),,,,,,,,,,,,
PU_Tata_Ruang,3) Jumlah Seluruh Kawasan Permukiman Penduduk yang Belum Dilalui Kendaraan Roda 4(Kawasan),,,,,,,,,,,,
PU_Tata_Ruang,3) Luas Kawasan Industri(Ha),,,,,,,,,,,,
PU_Tata_Ruang,4) Luas Lahan Produktif(Ha),,,,,,,,,,,,
PU_Tata_Ruang,5) Luas Lahan Kritis(Ha),,,,,,,,,,,,
PU_Tata_Ruang,6) Luas Lahan Hutan Rakyat(Ha),,,,,,,,,,,,
PU_Tata_Ruang,7) Luas Ruang Terbuka Hijau (RTH)(Ha),,,,,,,,,,,,
PU_Tata_Ruang,8) Realisasi RTRW(Ha),,,,,,,,,,,,
PU_Tata_Ruang,9) Luas Seluruh Wilayah Budidaya(Ha),,,,,,,,,,,,
PU_Tata_Ruang,10) Luas Wilayah Produktif(Ha),,,,,,,,,,,,
PU_Tata_Ruang,11) Luas Wilayah Perkotaan(Ha),,,,,,,,,,,,
PU_Tata_Ruang,12) Luas Kawasan Peruntukan Hutan Produksi(Ha),,,,,,,,,,,,
PU_Tata_Ruang,13) Luas Kawasan Peruntukan Pertanian(Ha),,,,,,,,,,,,
PU_Tata_Ruang,14) Luas Kawasan Peruntukan Perikanan(Ha),,,,,,,,,,,,
PU_Tata_Ruang,15) Luas Kawasan Peruntukan Perdagangan dan Pariwisata(Ha),,,,,,,,,,,,
PU_Tata_Ruang,16) Luas Kawasan Peruntukan Pertambangan(Ha),,,,,,,,,,,,
PU_Tata_Ruang,17) Luas Kawasan Peruntukan Lainnya(Ha),,,,,,,,,,,,
PU_Tata_Ruang,2) Struktur Ruang,,,,,,,,,,,,
PU_Tata_Ruang,1) Panjang Jaringan Jalan Bebas Hambatan(Km),,,,,,,,,,,,
PU_Tata_Ruang,2) Panjang Jaringan Jalan Nasional(Km),,,,,,,,,,,,
PU_Tata_Ruang,3) Panjang Jaringan Jalan Provinsi(Km),,,,,,,,,,,,
PU_Tata_Ruang,4) Panjang Jaringan Jalan Kabupaten(Km),,,,,,,,,,,,
PU_Tata_Ruang,5) Panjang Rel Kereta Api(Km),,,,,,,,,,,,
PU_Tata_Ruang,6) Jumlah dan Jenis Bandar Udara(Buah),,,,,,,,,,,,
PU_Tata_Ruang,7) Jumlah Kawasan Dermaga dan Pelabuhan Aktif(Buah),,,,,,,,,,,,
PU_Tata_Ruang,8) Jumlah Pembangkit Listrik dan Gardu Induk(Buah),,,,,,,,,,,,
PU_Tata_Ruang,9) Jumlah Base Transceiver Station (BTS)(Buah),,,,,,,,,,,,
PU_Tata_Ruang,10) Luas Daerah Irigasi(Ha),,,,,,,,,,,,
PU_Tata_Ruang,3) SDM (Sumber Daya Manusia),,,,,,,,,,,,
PU_Tata_Ruang,1) Jumlah SDM dengan Latar Belakang yang Berkaitan dengan Penataan Ruang(Orang),,,,,,,,,,,,
PU_Tata_Ruang,2) Jumlah Penyidik Pegawai Negeri Sipil (PPNS) Penataan Ruang(Orang),,,,,,,,,,,,
