elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
Perempuan_Anak,4) Pemberdayaan Kesejahteraan Keluarga (PKK) (Unit),,,,,,,,,,,,
Perempuan_Anak,5) Posyandu(Unit),,,,,,,,,,,,
Perempuan_Anak,6) PAUD(Unit),,,,,,,,,,,,
Perempuan_Anak,4) Keterersediaan Data dan Informasi tentang Anak,,,,,,,,,,,,
Perempuan_Anak,5) Persentase anak yang telah memiliki akte kelahiran (%),,,,,,,,,,,,
Perempuan_Anak,6) jumlah anak HIV/AIDS (Orang),,,,,,,,,,,,
Perempuan_Anak,7) Jumlah anak yang berhadapan dengan hukum (Orang),,,,,,,,,,,,
Perempuan_Anak,8) jumlah anak berkebutuhan khusus (Orang),,,,,,,,,,,,
Perempuan_Anak,9) jumlah anak sebagai pekerja anak (Orang),,,,,,,,,,,,
Perempuan_Anak,10) jumlah anak jalanan (Orang),,,,,,,,,,,,
Perempuan_Anak,6) Kualitas Keluarga,,,,,,,,,,,,
Perempuan_Anak,1) jumlah kebijakan yang terkait dengan peningkatan keluarga (Buah),,,,,,,,,,,,
Perempuan_Anak,2) jumlah lembaga penyedia layanan keluarga(Unit),,,,,,,,,,,,
Perempuan_Anak,3) jumlah pengunjung yang terlayani pada pusat layanan konseling kelurga dalam setahun(Orang),,,,,,,,,,,,
Perempuan_Anak,7) Pencegahan dan Penanganan Tindak Pidana Perdagangan Orang (TPPO),,,,,,,,,,,,
Perempuan_Anak,1) sudah terbentuk Gugus Tugas TPPO,,,,,,,,,,,,
Perempuan_Anak,2) sudah terbentuk struktur kelembagaan P2TP2A,,,,,,,,,,,,
Perempuan_Anak,"3) lembaga layanan lainnya untuk perempuan dan anak korban kekerasan, selain Pusat Pelayanan Terpadu Pe",,,,,,,,,,,,
Perempuan_Anak,1) Unit Pelayanan Perempuan dan Anak (UPPA)(Unit),,,,,,,,,,,,
Perempuan_Anak,2) Pusat Krisis Terpadu (PKT) (Unit),,,,,,,,,,,,
Perempuan_Anak,3) Women Crisis Center (WCC) (Unit),,,,,,,,,,,,
Perempuan_Anak,4) Rumah Perlindungan Trauma Center (RPTC) (Unit),,,,,,,,,,,,
Perempuan_Anak,5) Satgas Perlindungan Perempuan dan Anak (Unit),,,,,,,,,,,,
Perempuan_Anak,6) Satgas Perlindungan TKI Bermasalah (Unit),,,,,,,,,,,,
Perempuan_Anak,7) UPT Dinas Sosial (Unit),,,,,,,,,,,,
Perempuan_Anak,4) jumlah tenaga yang terlatih untuk layanan perempuan dan anak korban kekerasan(Orang),,,,,,,,,,,,
Perempuan_Anak,1) Tenaga Pengaduan(Orang),,,,,,,,,,,,
Perempuan_Anak,"2) Tenaga Rehabilitasi Sosial (psikolog, konselor, pekerja sosial, rohaniwan)(Orang)",,,,,,,,,,,,
Perempuan_Anak,3) Tenaga Kesehatan(Orang),,,,,,,,,,,,
Perempuan_Anak,4) Aparat Penegak Hukum(Orang),,,,,,,,,,,,
Perempuan_Anak,5) Tenaga Reintegrasi(Orang),,,,,,,,,,,,
Perempuan_Anak,5) ketersediaan data tentang perempuan korban kekerasan,,,,,,,,,,,,
Perempuan_Anak,6) jumlah laporan pengaduan perempuan korban kekerasan yang diterima oleh Gugus Tugas TPPO,,,,,,,,,,,,
Perempuan_Anak,7) jumlah laporan pengaduan perempuan korban kekerasan yang sudah ditindaklanjuti,PERMEN 54,,,,,,,,,,,
Perempuan_Anak,8) ketersediaan data tentang anak korban kekerasan,,,,,,,,,,,,
Perempuan_Anak,9) jumlah laporan pengaduan anak korban kekerasan yang sudah ditindaklanjuti,PERMEN 54,,,,,,,,,,,
Perempuan_Anak,10) Jumlah Tindak Lanjut pelaporan bulanan terkait TPPO ke Pemerintah Pusat (Kemendagri),,,,,,,,,,,,
Perempuan_Anak,11) Jumlah Tindak Lanjut pelaporan bulanan terkait TPPO ke Pemerintah Pusat (kementerian pemberdayaan pe,,,,,,,,,,,,
Perempuan_Anak,12) Kabupaten/kota yang menyampaikan laporan bulanan terkait TPPO ke Provinsi(Kab/Kota),,,,,,,,,,,,
