elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
Statistika,2) Jumlah Kematian Bayi (Berumur Kurang 1 tahun) (Jiwa),(PERMEN 54),,,,,,,,,,,
Statistika,3) Angka Kematian Bayi (IMR) (%),,,,,,,,,,,,
Statistika,4) Angka Kematian Ibu (MMR) (Jiwa),,,,,,,,,,,,
Statistika,5) Tingkat Migrasi (Masuk/Keluar),,,,,,,,,,,,
Statistika,1) Jumlah Migrasi Masuk (Jiwa),,,,,,,,,,,,
Statistika,2) Jumlah Migrasi Keluar (Jiwa),,,,,,,,,,,,
Statistika,6) Jumlah Kelahiran Hidup (Jiwa),(PERMEN 54),,,,,,,,,,,
Statistika,7) Rata-rata Anak Yang Dilahirkan Hidup (Jiwa),,,,,,,,,,,,
Statistika,8) Rata-rata Anak Yang Masih Hidup (Jiwa),,,,,,,,,,,,
Statistika,11) Rata-Rata Angka Harapan Hidup (Tahun),,,,,,,,,,,,
Statistika,1) Laki - Laki (Tahun),(PERMEN 54),,,,,,,,,,,
Statistika,2) Perempuan (Tahun),(PERMEN 54),,,,,,,,,,,
Statistika,12) umlah Penduduk Berdasarkan Tingkat Pendidikan(Orang),,,,,,,,,,,,
Statistika,1) Tidak Tamat SD (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,2) Tamat SD (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,3) Tamat SMP (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,4) Tamat SMA (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,5) Diploma (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,6) Sarjana S1 (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,7) Sarjana S2 (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,8) Sarjana S3 (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,13) Keluarga,,,,,,,,,,,,
Statistika,1) Jumlah Keluarga (KK) (KK),(PERMEN 54),,,,,,,,,,,
Statistika,2) Jumlah Anak (Anak),(PERMEN 54),,,,,,,,,,,
Statistika,14) Jumlah Rumah Tangga (RT),(PERMEN 54),,,,,,,,,,,
Statistika,15) Ukuran Rumah Tangga (Orang/RT) (Orang),,,,,,,,,,,,
Statistika,16) Jumlah Rumah Tinggal (Unit),,,,,,,,,,,,
Statistika,17) Petani dan Nelayan *,,,,,,,,,,,,
Statistika,1) Jumlah Rumah Tangga Petani **(RT),,,,,,,,,,,,
Statistika,1) Petani (RT),,,,,,,,,,,,
Statistika,2) Buruh Tani (RT),,,,,,,,,,,,
Statistika,2) Jumlah Rumah Tangga Nelayan **(RT),,,,,,,,,,,,
Statistika,1) Nelayan Penuh (RT),,,,,,,,,,,,
Statistika,2) Nelayan Sambilan Utama (RT),,,,,,,,,,,,
Statistika,3) Nelayan Sambilan Tambahan (RT),,,,,,,,,,,,
Statistika,3) Jumlah Transmigrasi (KK),(PERMEN 54),,,,,,,,,,,
Statistika,4) Transmigrasi Baru (KK),,,,,,,,,,,,
Statistika,5) Jumlah Transmigrasi Swakarsa (KK),(PERMEN 54),,,,,,,,,,,
Statistika,18) Pemberdayaan Perempuan dan Perlindungan Anak *,,,,,,,,,,,,
Statistika,1) Jumlah Pekerja Perempuan **(Orang),,,,,,,,,,,,
Statistika,1) Lembaga Pemerintahan **(Orang),,,,,,,,,,,,
Statistika,1) Jumlah Perempuan Yang Menempati Jabatan Eselon II (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,2) Jumlah Perempuan Yang Menempati Jabatan Eselon III (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,3) Jumlah Perempuan Yang Menempati Jabatan Eselon IIV (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,2) Lembaga Swasta (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,19) Jumlah Tenaga Kerja di Bawah Umur **(Orang),,,,,,,,,,,,
Statistika,1) Jumlah Tenaga Kerja di Bawah Umur (5-14 tahun) (Orang),(PERMEN 54),,,,,,,,,,,
Statistika,2) Jumlah Pekerja Usia 5 Tahun Keatas (Orang),,,,,,,,,,,,
Statistika,"20) Jumlah Sarana Sosial (Panti Asuhan, Panti Jompo, Panti Rehabilitasi, Rumah Singgah)(Unit)",(PERMEN 54),,,,,,,,,,,
Statistika,21) Jumlah Penyandang Masalah Kesejahteraan Sosial Yang Memperoleh Bantuan Sosial(Orang),(PERMEN 54),,,,,,,,,,,
Statistika,22) Penanganan Penyandang Masalah Kesejahteraan Sosial(Kasus),(PERMEN 54),,,,,,,,,,,
Statistika,23) Pertumbuhan PDRB,(PERMEN 54),,,,,,,,,,,
Statistika,1) Atas Dasar Harga Konstan,(PERMEN 54),,,,,,,,,,,
Statistika,2) Atas Dasar Harga Konstan Berlaku(%),(PERMEN 54),,,,,,,,,,,
Statistika,24) Laju Inflasi Provinsi(%),(PERMEN 54),,,,,,,,,,,
Statistika,25) PDRB per Kapita(Rp/Jiwa),(PERMEN 54),,,,,,,,,,,
Statistika,26) Indeks Gini(0 s.d. 1),(PERMEN 54),,,,,,,,,,,
Statistika,27) Pemerataan Pendapatan versi Bank Dunia(%),(PERMEN 54),,,,,,,,,,,
Statistika,1) 40% berpengeluaran rendah,(PERMEN 54),,,,,,,,,,,
Statistika,2) 40% berpengeluaran sedang,(PERMEN 54),,,,,,,,,,,
Statistika,3) 20% berpengeluaran tinggi,(PERMEN 54),,,,,,,,,,,
Statistika,28) Indek Ketimpangan Williamson (Indek Ketimpangan Regional),(PERMEN 54),,,,,,,,,,,
Statistika,1) ADHK,(PERMEN 54),,,,,,,,,,,
Statistika,2) ADHB,(PERMEN 54),,,,,,,,,,,
Statistika,29) Persentase Penduduk diatas Garis Kemiskinan(%),(PERMEN 54),,,,,,,,,,,
Statistika,30) Angka Kriminalitas yang Tetangani,(PERMEN 54),,,,,,,,,,,
Statistika,31) Jumlah Kejahatan,,,,,,,,,,,,
Statistika,1) Pidana,,,,,,,,,,,,
Statistika,2) Perdata,,,,,,,,,,,,
Statistika,32) Jumlah Partai Politik,,,,,,,,,,,,
Statistika,33) Jumlah Pelanggaran HAM,,,,,,,,,,,,
