elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
Pemuda_Olah_Raga,2) KWARCAB(Lembaga),,,,,,,,,,,,
Pemuda_Olah_Raga,3) SAKA(Lembaga),,,,,,,,,,,,
Pemuda_Olah_Raga,4) Gudep(Lembaga),,,,,,,,,,,,
Pemuda_Olah_Raga,5) Gudar(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,6) Sako(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,7) Jambore Pramuka(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,3) Jumlah kejuaraan/kompetisi olahraga pelajar dan olahraga tetap,,,,,,,,,,,,
Pemuda_Olah_Raga,1) Kejuaraan tetap,,,,,,,,,,,,
Pemuda_Olah_Raga,1) Invitasi olahraga tradisional(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,2) Festifal Olahraga tradisional(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,3) SKJ(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,4) Kejurda Cabor(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,5) Pra PORDA(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,6) PORDA(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,"7) Tenaga Pelatih, wasit, dan juri yang terlibat(Orang)",,,,,,,,,,,,
Pemuda_Olah_Raga,8) Tenaga keolahragaan lain yang terlibat(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,9) Prasarana yang digunakan (Unit),,,,,,,,,,,,
Pemuda_Olah_Raga,10) Sarana yang digunakan(Unit),,,,,,,,,,,,
Pemuda_Olah_Raga,4) Jumlah kejuaraan/kompetisi olahraga tetap nasional yang diikuti,,,,,,,,,,,,
Pemuda_Olah_Raga,1) Kejuaraan Olahraga pelajar,,,,,,,,,,,,
Pemuda_Olah_Raga,1) POPDA(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,2) Kejurda(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,3) Peparpeda(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,4) Event Club olahraga pelajar(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,"5) Tenaga Pelatih, wasit, dan juri yang terlibat(Orang)",,,,,,,,,,,,
Pemuda_Olah_Raga,6) Tenaga keolahragaan lain yang terlibat(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,7) Prasarana yang digunakan(Unit),,,,,,,,,,,,
Pemuda_Olah_Raga,8) Sarana yang digunakan(Unit),,,,,,,,,,,,
Pemuda_Olah_Raga,2) Kejuaraan tetap olaharaga Nasional,,,,,,,,,,,,
Pemuda_Olah_Raga,1) POPNAS(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,2) Kejurnas antar PPLP(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,3) SKJ Nasional(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,4) Peparpenas(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,5) Invitasi Olahraga Tradisonal(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,6) Festival Olahraga Tradisional(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,7) POPWIL(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,8) Kejurnas Cabor(Cabor),,,,,,,,,,,,
Pemuda_Olah_Raga,"9) Tenaga Pelatih, wasit, dan juri yang terlibat(Orang)",,,,,,,,,,,,
Pemuda_Olah_Raga,10) Tenaga keolahragaan lain yang terlibat(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,11) Prasarana yang digunakan(Unit),,,,,,,,,,,,
Pemuda_Olah_Raga,12) Sarana yang digunakan(Unit),,,,,,,,,,,,
Pemuda_Olah_Raga,13) Extreme Sport(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,14) FORNAS (Festival Olahraga Rekreasi nasional)(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,15) liga Santri Nasional(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,16) Liga Pendidikan Indonesia (LPI)(Orang),,,,,,,,,,,,
Pemuda_Olah_Raga,17) Liga Sepakbola Pelajar U-14 (piala Menpora)(Klub),,,,,,,,,,,,
Pemuda_Olah_Raga,18) Pekan Olahraga Pondok Pesantren (POSPENAS)(Orang),,,,,,,,,,,,
