elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
Persandian,17) Jumlah Perda yang mendukung iklim usaha (Unit),(PERMEN 54),,,,,,,,,,,
Persandian,18) Jumlah Pelanggaran Perda (Unit),(PERMEN 54),,,,,,,,,,,
Persandian,19) Jumlah Penyelesaian Penegakan Perda (Unit),(PERMEN 54),,,,,,,,,,,
Persandian,4) Jumlah Perda terkait perijinan (Unit),,,,,,,,,,,,
Persandian,5) Jumlah Perda terkait lalu lintas barang dan jasa (Unit),,,,,,,,,,,,
Persandian,6) Jumlah Perda terkait ketenagakerjaan (Unit),,,,,,,,,,,,
Persandian,4) Jumlah Sarana Prasarana Pemerintahan,,,,,,,,,,,,
Persandian,1) Kantor Bupati/Walikota (Unit),,,,,,,,,,,,
Persandian,2) Kantor Setda (Unit),,,,,,,,,,,,
Persandian,3) Kantor DPRD dan Sekretariat DPRD (Unit),,,,,,,,,,,,
Persandian,4) Kantor Inspektorat (Unit),,,,,,,,,,,,
Persandian,5) Kantor Bappeda (Unit),,,,,,,,,,,,
Persandian,6) Kantor Dinas Daerah (Unit),,,,,,,,,,,,
Persandian,7) Kantor Lembaga Teknis Daerah (Unit),,,,,,,,,,,,
Persandian,8) Kantor Pemerintah Desa (Unit),,,,,,,,,,,,
Persandian,9) Kantor Camat (Unit),,,,,,,,,,,,
Persandian,10) Kantor Lurah(Unit),,,,,,,,,,,,
Persandian,5) Satuan Kerja Perangkat Daerah,,,,,,,,,,,,
Persandian,1) Jumlah SKD (SKPD),(PERMEN 54),,,,,,,,,,,
Persandian,2) Jumlah SKPD yang Telah Menerapkan Arsip Secara Baku (SKPD),(PERMEN 54),,,,,,,,,,,
Persandian,3) Jumlah Kegiatan Peningkatan SDM Pengelola Kearsipan (Kegiatan),(PERMEN 54),,,,,,,,,,,
Persandian,6) Alat Sandi(Unit),,,,,,,,,,,,
Persandian,7) Informasi Wajib Diamankan(Informasi),,,,,,,,,,,,
Persandian,8) Konten Informasi dari Setiap Jenis Informasi yang Wajib Diamankan(Konten),,,,,,,,,,,,
Persandian,9) Jumlah Aset/Fasilitasi/Instalasi Kritis/Vital/Penting yang Diamankan(Unit),,,,,,,,,,,,
Persandian,10) Jumlah Kegiatan Penting Membutuhkan Pengamanan Informasi(Kegiatan),,,,,,,,,,,,
Persandian,11) Jumlah OPD yang Menggunakan Persandian untuk Mengamankan Jenif Informasi(OPD),,,,,,,,,,,,
