elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
Perpustakaan,6) Luas ruang/area multimedia dan T.I. ( m2),,,,,,,,,,,,
Perpustakaan,7) Luas ruang/area berkebutuhan khusus ( m2),,,,,,,,,,,,
Perpustakaan,8) Luas ruang/area pengolahan ( m2),,,,,,,,,,,,
Perpustakaan,9) Luas ruang/area kepala perpustakaan( m2),,,,,,,,,,,,
Perpustakaan,10) Luas ruang/area pembinaan( m2),,,,,,,,,,,,
Perpustakaan,11) (termasuk area konsultasi),,,,,,,,,,,,
Perpustakaan,12) Luas ruang/area tatu usaha( m2),,,,,,,,,,,,
Perpustakaan,13) Luas ruang/area serba guna(m2),,,,,,,,,,,,
Perpustakaan,14) Luas ruang/area mushola(m2),,,,,,,,,,,,
Perpustakaan,15) Luas ruang/area gudang( m2),,,,,,,,,,,,
Perpustakaan,16) Luas ruang/area dapur(m2),,,,,,,,,,,,
Perpustakaan,17) Jumlah toilet yang dimiliki(buah ),,,,,,,,,,,,
Perpustakaan,"18) Jumlah fasilitas berkebutuhan khusus yang dimiliki (toilet, tangga, dll)(buah )",,,,,,,,,,,,
Perpustakaan,19) Luas garasi mobil keliling( m2),,,,,,,,,,,,
Perpustakaan,20) Luas tempat parkir( m2),,,,,,,,,,,,
Perpustakaan,21) Kebersihan gedung dan ruangan (Cukup bersih),,,,,,,,,,,,
Perpustakaan,22) Pencahayaan(Cukup terang),,,,,,,,,,,,
Perpustakaan,23) Sirkulasi udara(Cukup baik ),,,,,,,,,,,,
Perpustakaan,"24) Keamanan(Tersedia sarana Petugas jaga, buku tamu)",,,,,,,,,,,,
Perpustakaan,"25) Lokasi perpustakaan(Pusat kota, strategis dan tersedia akses kendaraan )",,,,,,,,,,,,
Perpustakaan,26) Jumlah rak buku standar yang dimiliki( buah),,,,,,,,,,,,
Perpustakaan,27) Jumlah rak buku anak-anak yang dimiliki ( buah ),,,,,,,,,,,,
Perpustakaan,28) Rak Majalah(buah),,,,,,,,,,,,
Perpustakaan,29) Rak surat kabar( buah),,,,,,,,,,,,
Perpustakaan,30) Rak audio visual( buah),,,,,,,,,,,,
Perpustakaan,31) Lemari/rak katalog( buah),,,,,,,,,,,,
Perpustakaan,32) Rak Display buku baru(buah),,,,,,,,,,,,
Perpustakaan,33) Locker/Rak penitipan( buah),,,,,,,,,,,,
Perpustakaan,34) Papan Pengumuman( buah),,,,,,,,,,,,
Perpustakaan,35) Jumlah tempat penyimpanan berkas (lemari/filing kabinet)(Buah),,,,,,,,,,,,
Perpustakaan,36) Meja Baca ( buah),,,,,,,,,,,,
Perpustakaan,37) Meja baca anak-anak(buah),,,,,,,,,,,,
Perpustakaan,38) Meja Sirkulasi( buah),,,,,,,,,,,,
Perpustakaan,39) Meja kerja petugas(orang),,,,,,,,,,,,
Perpustakaan,40) Kursi staf/petugas(orang),,,,,,,,,,,,
Perpustakaan,41) Kursi baca anak( buah),,,,,,,,,,,,
Perpustakaan,42) Kursi baca ( buah),,,,,,,,,,,,
Perpustakaan,43) Jumlah kursi tamu( set ),,,,,,,,,,,,
Perpustakaan,44) Jumlah mesin /alat potong kertas( buah ),,,,,,,,,,,,
Perpustakaan,45) Jumlah Televisi(buah),,,,,,,,,,,,
Perpustakaan,46) VCD dan DVD Player( buah ),,,,,,,,,,,,
Perpustakaan,47) Komputer untuk petugas perpustakaan(buah),,,,,,,,,,,,
Perpustakaan,48) Komputer untuk pemustaka( buah),,,,,,,,,,,,
Perpustakaan,49) Laptop/Notebook( buah ),,,,,,,,,,,,
Perpustakaan,50) Printer( buah ),,,,,,,,,,,,
Perpustakaan,51) LCD proyektor( buah ),,,,,,,,,,,,
Perpustakaan,52) Kamera ( buah ),,,,,,,,,,,,
Perpustakaan,53) Telepon/Fax( buah ),,,,,,,,,,,,
Perpustakaan,54) Kipas Angin( buah ),,,,,,,,,,,,
Perpustakaan,55) AC( buah ),,,,,,,,,,,,
Perpustakaan,56) Kendaraan bermotor roda dua yang dimiliki( unit ),,,,,,,,,,,,
Perpustakaan,57) Kendaraan bermotor roda empat yang dimiliki( unit),,,,,,,,,,,,
Perpustakaan,6) Komponen Anggaran,,,,,,,,,,,,
Perpustakaan,"1) Jumlah anggaran per tahun (APBN, APBD, dana internasional, bantuan luar negeri, donasi)(Rupiah)",,,,,,,,,,,,
Perpustakaan,"2) Jumlah dana partisipasi masyarakat/sumbangan yang tidak mengikat (dana internasional, bantuan luar n",,,,,,,,,,,,
Perpustakaan,7) Komponen Pembinaan Perpustakaan,,,,,,,,,,,,
Perpustakaan,"1) Peraturan yang dihasilkan (Peraturan Daerah, Peraturan Gubernur, Perka Perpustakaan Provinsi) dalam",,,,,,,,,,,,
Perpustakaan,2) Pedoman Penyelenggaraan Perpustakaan yang dihasilkan dalam tiga tahun terakhir(Buah),,,,,,,,,,,,
Perpustakaan,"3) Rapat koordinasi dan sosialisasi dengan seluruh komponen perpustakaan: pemangku kepentingan, penerbi",,,,,,,,,,,,
Perpustakaan,4) Jumlah perpustakaan yang telah dikunjungi dalam rangka pembinaan perpustakaan dalam satu tahun (Perp,,,,,,,,,,,,
Perpustakaan,"5) Jumlah perpustakaan yang memperoleh bantuan stimulan dari perpustakaan provinsi (bantuan buku, rak,",,,,,,,,,,,,
Perpustakaan,6) Jumlah judul buku yang dimuat dalam Bibliografi Daerah yang telah disusun dan dicetak perpustakaan p,,,,,,,,,,,,
Perpustakaan,7) Jumlah judul buku yang dimuat dalam Katalog Induk Daerah yang telah disusun dan dicetak perpustakaan,,,,,,,,,,,,
Perpustakaan,8) Jumlah kegiatan terkait gerakan pemasyarakatan kegemaran membaca dalam satu tahun (Kali),,,,,,,,,,,,
Perpustakaan,"9) Jumlah Organisasi Asosiasi Profesi (IPI Daerah, Forum Perpustakaan, dll.) yang dibina dan telah terb",,,,,,,,,,,,
Perpustakaan,2) Perpustakaan Kab/Kota,,,,,,,,,,,,
Perpustakaan,1) Komponen Layanan,,,,,,,,,,,,
Perpustakaan,1) Rata-rata jam buka perpustakaan per hari( jam ),,,,,,,,,,,,
Perpustakaan,2) Jam buka perpustakaan per minggu( jam ),,,,,,,,,,,,
Perpustakaan,3) Otomasi perpustakaan(Pencatatan dalam buku induk (inventarisasi)),,,,,,,,,,,,
Perpustakaan,"4) Layanan yang diberikan perpustakaan(layanan baca ditempat, sirkulasi, dan penelusuran informasi. )",,,,,,,,,,,,
Perpustakaan,5) Jumlah rata-rata buku yang dipinjam per bulan dalam satu tahun( judul),,,,,,,,,,,,
Perpustakaan,"6) Jenis promosi yang pernah dilaksanakan (misalnya brosur, lomba, pameran, penyebaran daftar buku terb",,,,,,,,,,,,
Perpustakaan,7) Jumlah promosi perpustakaan per tahun(kali ),,,,,,,,,,,,
Perpustakaan,8) Jumlah titik layanan perpustakaan keliling per minggu( titik),,,,,,,,,,,,
Perpustakaan,2) Komponen Kerja Sama,,,,,,,,,,,,
Perpustakaan,"1) Jumlah kerja sama pengembangan perpustakaan (Kerjasama dengan sesama perpustakaan, baik di dalam mau",,,,,,,,,,,,
Perpustakaan,3) Komponen Koleksi,,,,,,,,,,,,
Perpustakaan,1) Jumlah keseluruhan koleksi buku (cetak)( judul),PERMEN 54,,,,,,,,,,,
Perpustakaan,2) Jumlah koleksi anak buku (cetak)( judul),,,,,,,,,,,,
Perpustakaan,3) Jumlah koleksi Remaja/Dewasa buku (cetak)( judul),,,,,,,,,,,,
Perpustakaan,4) Jumlah koleksi referensi buku (cetak)(judul),,,,,,,,,,,,
Perpustakaan,5) Jumlah koleksi muatan lokal( judul ),,,,,,,,,,,,
Perpustakaan,6) Prosentasi koleksi nonfiksi dari koleksi seluruhnya( %),,,,,,,,,,,,
Perpustakaan,7) Surat kabar yang dilanggan(judul),,,,,,,,,,,,
Perpustakaan,8) Tabloid yang dilanggan(judul ),,,,,,,,,,,,
Perpustakaan,9) Majalah yang dilanggan ( judul ),,,,,,,,,,,,
Perpustakaan,10) Koleksi noncetak / Sumber Daya Elektronik(judul),,,,,,,,,,,,
Perpustakaan,11) Koleksi mainan anak(jenis),,,,,,,,,,,,
Perpustakaan,12) Prosentase penambahan koleksi per tahun( %),,,,,,,,,,,,
Perpustakaan,13) Homepage/website perpustakaan(Sudah ada),,,,,,,,,,,,
Perpustakaan,14) Stok Opname (tahun sekali),,,,,,,,,,,,
Perpustakaan,15) Penyiangan (tahun sekali ),,,,,,,,,,,,
Perpustakaan,4) Komponen Pengorganisasian Bahan Perpustakaan,,,,,,,,,,,,
Perpustakaan,"1) Jumlah alat seleksi bahan perpustakaan (masukan dari pemustaka, timbangan buku, bibliografi, anotasi",,,,,,,,,,,,
Perpustakaan,"2) Pengolahan buku/monografi(Inventarisasi, klasifikasi, pengatalogan (manual), labelling )",,,,,,,,,,,,
Perpustakaan,"3) Kelengkapan buku(kartu katalog, kantong kartu buku, slip tanggal kembali, label buku)",,,,,,,,,,,,
Perpustakaan,5) Komponen Sumber Daya Manusia,,,,,,,,,,,,
Perpustakaan,1) Status kepala perpustakaan(pegawai tetap non fungsional),,,,,,,,,,,,
Perpustakaan,2) Jenjang pendidikan kepala perpustakaan (S2/S1 perpustakaan),,,,,,,,,,,,
Perpustakaan,3) Jumlah diklat perpustakaan yang pernah diikuti kepala perpustakaan (kali),,,,,,,,,,,,
Perpustakaan,"4) Continuing profesional development kepala perpustakaan (seminar, pelatihan, lokakarya, bimbingan tek",,,,,,,,,,,,
Perpustakaan,5) Jumlah tenaga perpustakaan,,,,,,,,,,,,
Perpustakaan,1) Jumlah Pustakawan(orang),,,,,,,,,,,,
Perpustakaan,2) Jumlah Tenaga Teknis Perpustakaan(orang),,,,,,,,,,,,
Perpustakaan,6) Jumlah tenaga perpustakaan yang berlatar belakang pendidikan minimal S2/S1/D3/D2 perpustakaan(orang),,,,,,,,,,,,
Perpustakaan,7) Jumlah tenaga perpustakaan berstatus pustakawan (fungsional)(orang),,,,,,,,,,,,
Perpustakaan,8) Jumlah rata-rata diklat perpustakaan yang diikuti tenaga tetap perpustakaan dalam 3 tahun( kali),,,,,,,,,,,,
Perpustakaan,"9) Jumlah rata-rata continuing profesional development tenaga tetap perpustakaan (seminar, pelatihan, l",,,,,,,,,,,,
Perpustakaan,"10) Jumlah tenaga perpustakaan sebagai anggota profesi (misalnya forum perpustakaan, asosiasi tenaga per",,,,,,,,,,,,
Perpustakaan,"6) Komponen Gedung/Ruang, Sarana dan Prasarana",,,,,,,,,,,,
Perpustakaan,1) Luas Gedung( m2),,,,,,,,,,,,
Perpustakaan,2) Luas ruang/area referensi( m2),,,,,,,,,,,,
Perpustakaan,3) Luas ruang/area koleksi keliling( m2),,,,,,,,,,,,
Perpustakaan,4) Luas ruang/area remaja/dewasa( m2),,,,,,,,,,,,
Perpustakaan,5) Luas ruang/area anak-anak( m2),,,,,,,,,,,,
Perpustakaan,6) Luas ruang/area multimedia dan T.I. ( m2),,,,,,,,,,,,
Perpustakaan,7) Luas ruang/area pengolahan ( m2),,,,,,,,,,,,
Perpustakaan,8) Luas ruang/area kepala perpustakaan(m2),,,,,,,,,,,,
Perpustakaan,9) Luas ruang/area pembinaan( m2),,,,,,,,,,,,
Perpustakaan,10) Luas ruang/area tatu usaha( m2),,,,,,,,,,,,
Perpustakaan,11) Luas ruang/area serba guna( m2),,,,,,,,,,,,
Perpustakaan,12) Luas ruang/area mushola(m2),,,,,,,,,,,,
Perpustakaan,13) Luas ruang/area gudang( m2),,,,,,,,,,,,
Perpustakaan,14) Luas ruang/area dapur( m2),,,,,,,,,,,,
Perpustakaan,15) Jumlah toilet yang dimiliki(buah ),,,,,,,,,,,,
Perpustakaan,16) Luas garasi mobil keliling( m2),,,,,,,,,,,,
Perpustakaan,17) Luas tempat parkir( m2),,,,,,,,,,,,
Perpustakaan,18) Kebersihan gedung dan ruangan (Cukup bersih),,,,,,,,,,,,
Perpustakaan,19) Pencahayaan(Cukup terang),,,,,,,,,,,,
Perpustakaan,20) Sirkulasi udara(Cukup baik),,,,,,,,,,,,
Perpustakaan,"21) Keamanan(Untuk keamanan tersedia sarana Petugas jaga, buku tamu)",,,,,,,,,,,,
Perpustakaan,22) Lokasi perpustakaan(Pusat kota tetapi kurang strategis dan akses kendaraan terbatas),,,,,,,,,,,,
Perpustakaan,23) Jumlah rak buku standar yang dimiliki( buah),,,,,,,,,,,,
Perpustakaan,24) Jumlah rak buku anak-anak yang dimiliki ( buah),,,,,,,,,,,,
Perpustakaan,25) Rak Majalah(buah),,,,,,,,,,,,
Perpustakaan,26) Rak surat kabar( buah),,,,,,,,,,,,
Perpustakaan,27) Rak audio visual(buah),,,,,,,,,,,,
Perpustakaan,28) Lemari/rak katalog(buah),,,,,,,,,,,,
Perpustakaan,29) Rak Display buku baru(buah),,,,,,,,,,,,
Perpustakaan,30) Locker/Rak penitipan(buah),,,,,,,,,,,,
Perpustakaan,31) Papan Pengumuman(buah),,,,,,,,,,,,
Perpustakaan,32) Jumlah tempat penyimpanan berkas (lemari/filing kabinet)(buah ),,,,,,,,,,,,
Perpustakaan,33) Meja Baca (buah),,,,,,,,,,,,
Perpustakaan,34) Meja baca anak-anak(buah),,,,,,,,,,,,
Perpustakaan,35) Meja Sirkulasi(buah),,,,,,,,,,,,
Perpustakaan,36) Meja kerja petugas(buah),,,,,,,,,,,,
Perpustakaan,37) Meja Mesin tik(buah),,,,,,,,,,,,
Perpustakaan,38) Kursi staf/petugas(buah),,,,,,,,,,,,
Perpustakaan,39) Kursi baca anak(buah),,,,,,,,,,,,
Perpustakaan,40) Kursi baca (buah),,,,,,,,,,,,
Perpustakaan,41) Jumlah kursi tamu(set ),,,,,,,,,,,,
Perpustakaan,42) Jumlah mesin /alat potong kertas(buah ),,,,,,,,,,,,
Perpustakaan,43) Jumlah Televisi(buah),,,,,,,,,,,,
Perpustakaan,44) VCD dan DVD Player(buah ),,,,,,,,,,,,
Perpustakaan,45) Komputer untuk petugas perpustakaan(buah),,,,,,,,,,,,
Perpustakaan,46) Komputer untuk pemustaka(buah),,,,,,,,,,,,
Perpustakaan,47) Laptop/Notebook(buah ),,,,,,,,,,,,
Perpustakaan,48) Printer( buah ),,,,,,,,,,,,
Perpustakaan,49) LCD proyektor(buah ),,,,,,,,,,,,
Perpustakaan,50) Kamera (buah ),,,,,,,,,,,,
Perpustakaan,51) Telepon/Fax(buah ),,,,,,,,,,,,
Perpustakaan,52) Kipas Angin(buah),,,,,,,,,,,,
Perpustakaan,53) AC( buah),,,,,,,,,,,,
Perpustakaan,54) Kendaraan bermotor roda dua yang dimiliki(unit),,,,,,,,,,,,
Perpustakaan,55) Kendaraan bermotor roda empat yang dimiliki(unit),,,,,,,,,,,,
Perpustakaan,7) Komponen Anggaran,,,,,,,,,,,,
Perpustakaan,1) Jumlah anggaran/tahun(Rupiah),,,,,,,,,,,,
Perpustakaan,2) Jumlah dana partisipasi masyarakat/sumbangan yang tidak mengikat(Rupiah),,,,,,,,,,,,
Perpustakaan,8) Komponen Perawatan Koleksi,,,,,,,,,,,,
Perpustakaan,"1) Pengendalian kondisi ruangan(menjaga temperatur, cahaya dan kelembaban)",,,,,,,,,,,,
Perpustakaan,2) Pembasmian serangga perusak bahan pustaka (fumigasi)(tahun sekali),,,,,,,,,,,,
Perpustakaan,"3) Jumlah perbaikan bahan perpustakaan (menyampul, menjilid) per tahun( eksemplar)",,,,,,,,,,,,
