elemen,indikator,defenisi,satuan,tar2015,rel2015,tar2016,rel2016,tar2017,rel2017,tar2018,rel2018,tar2019,rel2019
Permukiman,2) Jumlah Rumah Semi Permanen (Unit),,,,,,,,,,,,
Permukiman,3) Jumlah Rumah Non Permanen (Unit),,,,,,,,,,,,
Permukiman,13) Luas Rumah Per Kapita **(m2),,,,,,,,,,,,
Permukiman,1) Layak Huni **(m2),,,,,,,,,,,,
Permukiman,1) Pedesaan(m2),,,,,,,,,,,,
Permukiman,2) Perkotaan (m2),,,,,,,,,,,,
Permukiman,2) Tidak Layak Huni **(m2),,,,,,,,,,,,
Permukiman,1) Pedesaan (m2),,,,,,,,,,,,
Permukiman,2) Perkotaan (m2),,,,,,,,,,,,
Permukiman,14) Jumlah Rumah Yang Terdampak Bencana dalam 1 Tahun Terakhir **(Unit),,,,,,,,,,,,
Permukiman,1) Rusak Berat(Unit),,,,,,,,,,,,
Permukiman,2) Rusak Sedang(Unit),,,,,,,,,,,,
Permukiman,3) Rusak Ringan(Unit),,,,,,,,,,,,
Permukiman,15) Jumlah Rumah Yang Terdampak Program Pemerintah dalam 1 Tahun Terakhir **(Unit),,,,,,,,,,,,
Permukiman,2) Penyediaan Perumahan*,,,,,,,,,,,,
Permukiman,1) Penyediaan Perumahan oleh Perumnas*,,,,,,,,,,,,
Permukiman,1) Jumlah Unit (Unit),,,,,,,,,,,,
Permukiman,2) Lokasi(Nama Lokasi (Kelurahan/Desa)),,,,,,,,,,,,
Permukiman,3) Tahun(2010/../2016),,,,,,,,,,,,
Permukiman,"4) Nama Perumahan, Alamat, dan Kontak Person(Perumahan a, b, c)",,,,,,,,,,,,
Permukiman,5) Sasaran pembangunan*,,,,,,,,,,,,
Permukiman,1) MBR(Unit),,,,,,,,,,,,
Permukiman,2) Non-MBR(Unit),,,,,,,,,,,,
Permukiman,6) Bentuk Rumah*,,,,,,,,,,,,
Permukiman,1) Rumah Tapak(Unit),,,,,,,,,,,,
Permukiman,2) Rumah Susun(Unit),,,,,,,,,,,,
Permukiman,7) Jenis KPR,,,,,,,,,,,,
Permukiman,2) Penyediaan perumahan melalui APBD *,,,,,,,,,,,,
Permukiman,1) Jumlah Unit (Unit),,,,,,,,,,,,
Permukiman,2) Lokasi(Nama Lokasi (Kelurahan/Desa)),,,,,,,,,,,,
Permukiman,3) Tahun(2010/../2016),,,,,,,,,,,,
Permukiman,4) Anggaran (Rp.),,,,,,,,,,,,
Permukiman,5) Sasaran pembangunan *,,,,,,,,,,,,
Permukiman,1) MBR(Unit),,,,,,,,,,,,
Permukiman,2) Non-MBR(Unit),,,,,,,,,,,,
Permukiman,6) Nomenklatur Pembangunan,,,,,,,,,,,,
Permukiman,7) Bentuk Rumah(Susun/Tapak),,,,,,,,,,,,
Permukiman,1) Rumah Tapak(Unit),,,,,,,,,,,,
Permukiman,2) Rumah Susun(Unit),,,,,,,,,,,,
Permukiman,8) SKPD Pelaksana,,,,,,,,,,,,
Permukiman,3) Penyediaan Perumahan Melalui APBN *,,,,,,,,,,,,
Permukiman,1) Jumlah Unit (Unit),,,,,,,,,,,,
Permukiman,2) Lokasi(Nama Lokasi (Kelurahan/Desa)),,,,,,,,,,,,
Permukiman,3) Tahun(2010/../2016),,,,,,,,,,,,
Permukiman,4) Anggaran (Rp.),,,,,,,,,,,,
Permukiman,5) Sasaran pembangunan *,,,,,,,,,,,,
Permukiman,1) MBR(Unit),,,,,,,,,,,,
Permukiman,2) Non-MBR(Unit),,,,,,,,,,,,
Permukiman,6) Nama Program Pembangunan,,,,,,,,,,,,
Permukiman,7) Bentuk Rumah(Susun/Tapak),,,,,,,,,,,,
Permukiman,1) Rumah Tapak(Unit),,,,,,,,,,,,
Permukiman,2) Rumah Susun(Unit),,,,,,,,,,,,
Permukiman,8) Kementerian/Lembaga Pelaksana,,,,,,,,,,,,
Permukiman,4) Penyediaan Perumahan Melalui Swasta (Asosiasi/Pengembang) *,,,,,,,,,,,,
Permukiman,1) Jumlah Unit (Unit),,,,,,,,,,,,
Permukiman,2) Lokasi(Nama Lokasi (Kelurahan/Desa)),,,,,,,,,,,,
Permukiman,3) Tahun(2010/../2016),,,,,,,,,,,,
Permukiman,"4) Nama Perumahan, Alamat, dan Kontak Person",,,,,,,,,,,,
Permukiman,5) Sasaran pembangunan *,,,,,,,,,,,,
Permukiman,1) MBR(Unit),,,,,,,,,,,,
Permukiman,2) Non-MBR(Unit),,,,,,,,,,,,
Permukiman,6) Nama Asosiasi/Pengembang,,,,,,,,,,,,
Permukiman,7) Bentuk Rumah(Susun/Tapak),,,,,,,,,,,,
Permukiman,1) MBR(Unit),,,,,,,,,,,,
Permukiman,2) Non-MBR(Unit),,,,,,,,,,,,
Permukiman,8) Jenis KPR,,,,,,,,,,,,
Permukiman,5) Penyediaan Perumahan Melalui LSM/CSR*,,,,,,,,,,,,
Permukiman,1) Jumlah Unit (Unit),,,,,,,,,,,,
Permukiman,2) Lokasi(Nama Lokasi (Kelurahan/Desa)),,,,,,,,,,,,
Permukiman,3) Tahun(2010/../2016),,,,,,,,,,,,
Permukiman,4) Nama LSM,,,,,,,,,,,,
Permukiman,5) Sasaran pembangunan(MBR/Non MBR),,,,,,,,,,,,
Permukiman,1) MBR(Unit),,,,,,,,,,,,
Permukiman,2) Non-MBR(Unit),,,,,,,,,,,,
Permukiman,6) Nama Program Pembangunan,,,,,,,,,,,,
Permukiman,7) Bentuk Rumah(Susun/Tapak),,,,,,,,,,,,
Permukiman,6) Penyediaan Perumahan Melalui Swadaya Atau Perorangan*,,,,,,,,,,,,
Permukiman,1) Jumlah Unit (Unit),,,,,,,,,,,,
Permukiman,2) Lokasi(Nama Lokasi (Kecamatan)),,,,,,,,,,,,
Permukiman,3) Tahun(2010/../2016),,,,,,,,,,,,
Permukiman,7) Jumlah Penyaluran KPR(Unit),,,,,,,,,,,,
Permukiman,8) Jumlah Real Estate (Unit),,,,,,,,,,,,
Permukiman,9) Jumlah Rumah Susun (Unit),,,,,,,,,,,,
Permukiman,10) Jumlah Instalasi Dasar*,,,,,,,,,,,,
Permukiman,1) Jumlah Rumah yang telah memiliki instalasi listrik(Unit),,,,,,,,,,,,
Permukiman,2) Jumlah Rumah yang telah memiliki instalasi air minum(Unit),,,,,,,,,,,,
Permukiman,3) Secure Tenure *,,,,,,,,,,,,
Permukiman,1) Jumlah Rumah yang memiliki sertifikat(Unit),,,,,,,,,,,,
Permukiman,2) Jumlah Rumah yang tidak memiliki sertifikat **(Unit),,,,,,,,,,,,
Permukiman,1) Tidak memiliki sertifikat karena lokasi tidak sesuai dengan RTRW(Unit),,,,,,,,,,,,
Permukiman,2) Sudah sesuai RTRW tetapi belum memiliki sertifikat(Unit),,,,,,,,,,,,
Permukiman,3) Jumlah Rumah yang memiliki IMB(Unit),,,,,,,,,,,,
Permukiman,4) Jumlah Rumah yang tidak memiliki IMB(Unit),,,,,,,,,,,,
Permukiman,5) Jumlah Rumah yang berada di kawasan rawan bencana(Unit),,,,,,,,,,,,
Permukiman,4) Kawasan Permukiman *,,,,,,,,,,,,
Permukiman,1) Luas Kawasan Permukiman dalam Rencana Tata Ruang (RTR)(Ha),,,,,,,,,,,,
Permukiman,2) Kesesuaian Kawasan Permukiman dengan RTR*,,,,,,,,,,,,
Permukiman,1) Luas permukiman yang berada pada zona peruntukan perumahan/permukiman sesuai RTR(Ha),,,,,,,,,,,,
Permukiman,2) luas permukiman yang berada pada zona peruntukan perumahan/permukiman tidak sesuai RTR(Ha),,,,,,,,,,,,
Permukiman,3) Luas Permukiman Legal (Memiliki status penguasaan lahan yang jelas),,,,,,,,,,,,
Permukiman,1) Luas Areal (Ha),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk (Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga (KK),,,,,,,,,,,,
Permukiman,4) Permukiman Ilegal,,,,,,,,,,,,
Permukiman,1) Pemukiman Ilegal Di atas Tanah Milik Negara *,,,,,,,,,,,,
Permukiman,1) Luas Areal (Ha),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk (Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga (KK),,,,,,,,,,,,
Permukiman,2) Pemukiman Ilegal Di atas Kawasan Hijau *,,,,,,,,,,,,
Permukiman,1) Luas Areal (Ha),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk (Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga (KK),,,,,,,,,,,,
Permukiman,3) Pemukiman Ilegal Di atas Tanah Perorangan *,,,,,,,,,,,,
Permukiman,1) Luas Areal (Ha),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk (Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga (KK),,,,,,,,,,,,
Permukiman,5) Pemukiman di bawah SUTET *,,,,,,,,,,,,
Permukiman,1) Luas Areal (Ha),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk (Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga (KK),,,,,,,,,,,,
Permukiman,6) Pemukiman di bawah kawasan rawan bencana *,,,,,,,,,,,,
Permukiman,1) Luas Areal (Ha),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk (Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga (KK),,,,,,,,,,,,
Permukiman,5) Kawasan Permukiman Kumuh,,,,,,,,,,,,
Permukiman,1) Luas Kawasan Pemukiman Kumuh yang ditetapkan melalui SK Kumuh(Ha),,,,,,,,,,,,
Permukiman,1) Luas Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Tinggi (Ha),,,,,,,,,,,,
Permukiman,2) Luas Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Sedang(Ha),,,,,,,,,,,,
Permukiman,3) Luas Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Rendah(Ha),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk yang Tinggal di Kawasan Pemukiman Kumuh (Jiwa),,,,,,,,,,,,
Permukiman,1) Jumlah Penduduk di Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Tinggi (Jiwa),,,,,,,,,,,,
Permukiman,2) Jumlah Penduduk di Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Sedang(Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Penduduk di Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Rendah(Jiwa),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga yang Tinggal di Pemukiman Kumuh (KK),,,,,,,,,,,,
Permukiman,1) Jumlah Keluarga di Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Tinggi (KK),,,,,,,,,,,,
Permukiman,2) Jumlah Keluarga di Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Sedang(KK),,,,,,,,,,,,
Permukiman,3) Jumlah Keluarga di Kawasan Permukiman Kumuh dengan Tingkat Kekumuhan Rendah(KK),,,,,,,,,,,,
